url,text,length
http://www.alamy.com/stock-photo-homeless-man-sleeping-in-subway-entranceexit-rockefeller-center-new-37530587.html?pv=1&stamp=2&imageid=82FABC53-C1C1-47E3-AC5E-391F42C9B757&p=21612&n=395&orientation=0&pn=1&searchtype=0&IsFromSearch=1&srch=foo%3dbar%26st%3d0%26sortby%3d2%26qt%3dhomeless%2520in%2520new%2520york%26qt_raw%3dhomeless%2520in%2520new%2520york%26qn%3d%26lic%3d3%26mr%3d0%26pr%3d0%26aoa%3d1%26creative%3d%26videos%3d%26nu%3d%26ccc%3d%26bespoke%3d%26apalib%3d%26ag%3d0%26hc%3d0%26et%3d0x000000000000000000000%26vp%3d0%26loc%3d0%26ot%3d0%26imgt%3d0%26dtfr%3d%26dtto%3d%26size%3d0xFF%26blackwhite%3d%26cutout%3d%26archive%3d1%26name%3d%26groupid%3d%26pseudoid%3d%26userid%3d%26id%3d%26a%3d%26xstx%3d0%26cbstore%3d0%26lightbox%3d%26resultview%3dsortbyPopular%26gname%3d%26gtype%3d%26apalic%3d%26tbar%3d1%26pc%3d%26simid%3d%26cap%3d1%26customgeoip%3d%26vd%3d0%26cid%3d%26pe%3d%26saveQry%3d%26editorial%3d1%26t%3d0%26edoptin%3d,PLEASE HELP. THANK YOU,4
http://www.alamy.com/stock-photo-homeless-man-sitting-on-pavement-in-new-york-city-usa-35621340.html,HOMELESS AND HUNGRY EVERYTHING HELPS!,5
http://www.alamy.com/stock-photo-homeless-man-on-lexington-avenue-in-the-evening-in-nyc-34675661.html?pv=1&stamp=2&imageid=B56CB9F4-9EA2-4161-85AC-C17D08FA8D02&p=21612&n=557&orientation=0&pn=1&searchtype=0&IsFromSearch=1&srch=foo%3dbar%26st%3d0%26sortby%3d2%26qt%3dhomeless%2520in%2520new%2520york%26qt_raw%3dhomeless%2520in%2520new%2520york%26qn%3d%26lic%3d3%26mr%3d0%26pr%3d0%26aoa%3d1%26creative%3d%26videos%3d%26nu%3d%26ccc%3d%26bespoke%3d%26apalib%3d%26ag%3d0%26hc%3d0%26et%3d0x000000000000000000000%26vp%3d0%26loc%3d0%26ot%3d0%26imgt%3d0%26dtfr%3d%26dtto%3d%26size%3d0xFF%26blackwhite%3d%26cutout%3d%26archive%3d1%26name%3d%26groupid%3d%26pseudoid%3d%26userid%3d%26id%3d%26a%3d%26xstx%3d0%26cbstore%3d0%26lightbox%3d%26resultview%3dsortbyPopular%26gname%3d%26gtype%3d%26apalic%3d%26tbar%3d1%26pc%3d%26simid%3d%26cap%3d1%26customgeoip%3d%26vd%3d0%26cid%3d%26pe%3d%26saveQry%3d%26editorial%3d1%26t%3d0%26edoptin%3d,"HOMELESS PLEASE HELP, LIVING ON THE STREETS, I HAVE NO ONE IN NY ALONE, HUNGRY AND BROKE NEED FOOD CLOTHES SPARE CHANGE",22
http://www.alamy.com/stock-photo-homeless-man-in-manhattan-new-york-city-27329397.html,"HOMELESS I LIVE AND SLEEP ON THE STREETS I HAVE NO ONE, ALONE IN THE WORLD PLEASE HELP OUT OF WORK HAVE A WONDERFUL, HEALTHY, SAFE HAPPY HOLIDAY PLEASE HELP WITH A HOT DOG STARVING",35
http://www.alamy.com/stock-photo-homeless-man-begging-along-5th-avenue-in-manhattan-nyc-67011380.html?pv=1&stamp=2&imageid=97366499-2ADE-46A6-9D5A-09D091DB99DE&p=21612&n=511&orientation=0&pn=1&searchtype=0&IsFromSearch=1&srch=foo%3dbar%26st%3d0%26sortby%3d2%26qt%3dhomeless%2520in%2520new%2520york%26qt_raw%3dhomeless%2520in%2520new%2520york%26qn%3d%26lic%3d3%26mr%3d0%26pr%3d0%26aoa%3d1%26creative%3d%26videos%3d%26nu%3d%26ccc%3d%26bespoke%3d%26apalib%3d%26ag%3d0%26hc%3d0%26et%3d0x000000000000000000000%26vp%3d0%26loc%3d0%26ot%3d0%26imgt%3d0%26dtfr%3d%26dtto%3d%26size%3d0xFF%26blackwhite%3d%26cutout%3d%26archive%3d1%26name%3d%26groupid%3d%26pseudoid%3d%26userid%3d%26id%3d%26a%3d%26xstx%3d0%26cbstore%3d0%26lightbox%3d%26resultview%3dsortbyPopular%26gname%3d%26gtype%3d%26apalic%3d%26tbar%3d1%26pc%3d%26simid%3d%26cap%3d1%26customgeoip%3d%26vd%3d0%26cid%3d%26pe%3d%26saveQry%3d%26editorial%3d1%26t%3d0%26edoptin%3d,HAVING A ROUGH TIME PLEASE!!! HELP US OUT THANK YOU,10
http://www.alamy.com/stock-photo-homeless-man-asleep-in-chinatown-new-york-31107285.html,HOMELESS HUNGRY PLEASE HELP,4
http://www.alamy.com/stock-photo-homeless-man-asking-for-help-manhattan-ny-usa-21004448.html?pv=1&stamp=2&imageid=DDC57CAC-9E44-4AC6-9014-282195053F21&p=53678&n=129&orientation=0&pn=1&searchtype=0&IsFromSearch=1&srch=foo%3dbar%26st%3d0%26sortby%3d2%26qt%3dhomeless%2520in%2520new%2520york%26qt_raw%3dhomeless%2520in%2520new%2520york%26qn%3d%26lic%3d3%26mr%3d0%26pr%3d0%26aoa%3d1%26creative%3d%26videos%3d%26nu%3d%26ccc%3d%26bespoke%3d%26apalib%3d%26ag%3d0%26hc%3d0%26et%3d0x000000000000000000000%26vp%3d0%26loc%3d0%26ot%3d0%26imgt%3d0%26dtfr%3d%26dtto%3d%26size%3d0xFF%26blackwhite%3d%26cutout%3d%26archive%3d1%26name%3d%26groupid%3d%26pseudoid%3d%26userid%3d%26id%3d%26a%3d%26xstx%3d0%26cbstore%3d0%26lightbox%3d%26resultview%3dsortbyPopular%26gname%3d%26gtype%3d%26apalic%3d%26tbar%3d1%26pc%3d%26simid%3d%26cap%3d1%26customgeoip%3d%26vd%3d0%26cid%3d%26pe%3d%26saveQry%3d%26editorial%3d1%26t%3d0%26edoptin%3d,HOMELESS PLEASE HELP WITH FOOD OR SPARE CHANGE. SLEEPING IN THE STREET. I HAVE NO ONE TO TURN TO FOR HELP IN NY. FAMILY OR FRIENDS THANK YOU,28
http://www.alamy.com/stock-photo-homeless-in-new-york-50796381.html,COLD! JUST WANT TO GO HOME PLEASE HELP,8
http://www.alamy.com/stock-photo-homeless-army-veteran-down-and-out-on-the-street-in-manhattan-new-75483887.html?pv=1&stamp=2&imageid=6C3266EA-A0E3-4009-8CA4-576B152350B4&p=21612&n=321&orientation=0&pn=1&searchtype=0&IsFromSearch=1&srch=foo%3dbar%26st%3d0%26sortby%3d2%26qt%3dhomeless%2520in%2520new%2520york%26qt_raw%3dhomeless%2520in%2520new%2520york%26qn%3d%26lic%3d3%26mr%3d0%26pr%3d0%26aoa%3d1%26creative%3d%26videos%3d%26nu%3d%26ccc%3d%26bespoke%3d%26apalib%3d%26ag%3d0%26hc%3d0%26et%3d0x000000000000000000000%26vp%3d0%26loc%3d0%26ot%3d0%26imgt%3d0%26dtfr%3d%26dtto%3d%26size%3d0xFF%26blackwhite%3d%26cutout%3d%26archive%3d1%26name%3d%26groupid%3d%26pseudoid%3d%26userid%3d%26id%3d%26a%3d%26xstx%3d0%26cbstore%3d0%26lightbox%3d%26resultview%3dsortbyPopular%26gname%3d%26gtype%3d%26apalic%3d%26tbar%3d1%26pc%3d%26simid%3d%26cap%3d1%26customgeoip%3d%26vd%3d0%26cid%3d%26pe%3d%26saveQry%3d%26editorial%3d1%26t%3d0%26edoptin%3d,"PLEASE READ HOMELESS VETERAN, OUT OF WORK, WILL WORK CHEAP NOW I'M A PLUMBER, PLEASE JUST NEED A SHOT TO MAKE A DIFFERENCE PLEASE HELP ANY DONATION OLD BLANKET OLD CLOTHES OLD BOOTS I'M A HARD WORKER PLEASE HELP ME MAKE A DIFFERENCE NOT LAZY  PLEASE NEED COFFEE I'M REALLY SORRY",51
http://www.alamy.com/stock-photo-homeless-african-american-us-veteran-sitting-in-wheelchair-begging-51311013.html?pv=1&stamp=2&imageid=72F34C7A-BF3C-4E07-9042-7BAC34C622C3&p=68130&n=156&orientation=0&pn=1&searchtype=0&IsFromSearch=1&srch=foo%3dbar%26st%3d0%26sortby%3d2%26qt%3dhomeless%2520in%2520new%2520york%26qt_raw%3dhomeless%2520in%2520new%2520york%26qn%3d%26lic%3d3%26mr%3d0%26pr%3d0%26aoa%3d1%26creative%3d%26videos%3d%26nu%3d%26ccc%3d%26bespoke%3d%26apalib%3d%26ag%3d0%26hc%3d0%26et%3d0x000000000000000000000%26vp%3d0%26loc%3d0%26ot%3d0%26imgt%3d0%26dtfr%3d%26dtto%3d%26size%3d0xFF%26blackwhite%3d%26cutout%3d%26archive%3d1%26name%3d%26groupid%3d%26pseudoid%3d%26userid%3d%26id%3d%26a%3d%26xstx%3d0%26cbstore%3d0%26lightbox%3d%26resultview%3dsortbyPopular%26gname%3d%26gtype%3d%26apalic%3d%26tbar%3d1%26pc%3d%26simid%3d%26cap%3d1%26customgeoip%3d%26vd%3d0%26cid%3d%26pe%3d%26saveQry%3d%26editorial%3d1%26t%3d0%26edoptin%3d,I AM HOMELESS PLEASE HELP U.S. VET,7
http://www.alamy.com/stock-photo-epa04951475-a-homeless-man-sits-on-the-sidewalk-as-parishioners-walk-87997827.html?pv=1&stamp=2&imageid=AB7FB280-8F29-4B9F-A69C-F2D7788A6C49&p=149427&n=627&orientation=0&pn=1&searchtype=0&IsFromSearch=1&srch=foo%3dbar%26st%3d0%26sortby%3d2%26qt%3dhomeless%2520in%2520new%2520york%26qt_raw%3dhomeless%2520in%2520new%2520york%26qn%3d%26lic%3d3%26mr%3d0%26pr%3d0%26aoa%3d1%26creative%3d%26videos%3d%26nu%3d%26ccc%3d%26bespoke%3d%26apalib%3d%26ag%3d0%26hc%3d0%26et%3d0x000000000000000000000%26vp%3d0%26loc%3d0%26ot%3d0%26imgt%3d0%26dtfr%3d%26dtto%3d%26size%3d0xFF%26blackwhite%3d%26cutout%3d%26archive%3d1%26name%3d%26groupid%3d%26pseudoid%3d%26userid%3d%26id%3d%26a%3d%26xstx%3d0%26cbstore%3d0%26lightbox%3d%26resultview%3dsortbyPopular%26gname%3d%26gtype%3d%26apalic%3d%26tbar%3d1%26pc%3d%26simid%3d%26cap%3d1%26customgeoip%3d%26vd%3d0%26cid%3d%26pe%3d%26saveQry%3d%26editorial%3d1%26t%3d0%26edoptin%3d,THAT WHICH YOU DO TO THE LEAST OF MY BROTHERS YOU DO UNTO ME. THIS LOWLY BROTHER REALLY NEEDS HELP WHILE I GET MY LIFE BACK. THANK YOU AND GOD BLESS,31
http://www.alamy.com/stock-photo-epa04263269-a-homeless-man-who-did-not-want-to-identified-sits-on-70501255.html?pv=1&stamp=2&imageid=BA336A18-1FC0-4F0A-BFBB-563FB234BAFA&p=149427&n=803&orientation=0&pn=1&searchtype=0&IsFromSearch=1&srch=foo%3dbar%26st%3d0%26sortby%3d2%26qt%3dhomeless%2520in%2520new%2520york%26qt_raw%3dhomeless%2520in%2520new%2520york%26qn%3d%26lic%3d3%26mr%3d0%26pr%3d0%26aoa%3d1%26creative%3d%26videos%3d%26nu%3d%26ccc%3d%26bespoke%3d%26apalib%3d%26ag%3d0%26hc%3d0%26et%3d0x000000000000000000000%26vp%3d0%26loc%3d0%26ot%3d0%26imgt%3d0%26dtfr%3d%26dtto%3d%26size%3d0xFF%26blackwhite%3d%26cutout%3d%26archive%3d1%26name%3d%26groupid%3d%26pseudoid%3d%26userid%3d%26id%3d%26a%3d%26xstx%3d0%26cbstore%3d0%26lightbox%3d%26resultview%3dsortbyPopular%26gname%3d%26gtype%3d%26apalic%3d%26tbar%3d1%26pc%3d%26simid%3d%26cap%3d1%26customgeoip%3d%26vd%3d0%26cid%3d%26pe%3d%26saveQry%3d%26editorial%3d1%26t%3d0%26edoptin%3d,PLEASE HELP THANK YOU,4
http://www.alamy.com/stock-photo-epa04006767-a-homeless-man-seeks-shelter-under-an-umbrella-as-he-sits-65091304.html?pv=1&stamp=2&imageid=E5B2DC53-00A1-42B2-8B96-AF4537280F46&p=149427&n=823&orientation=0&pn=1&searchtype=0&IsFromSearch=1&srch=foo%3dbar%26st%3d0%26sortby%3d2%26qt%3dhomeless%2520in%2520new%2520york%26qt_raw%3dhomeless%2520in%2520new%2520york%26qn%3d%26lic%3d3%26mr%3d0%26pr%3d0%26aoa%3d1%26creative%3d%26videos%3d%26nu%3d%26ccc%3d%26bespoke%3d%26apalib%3d%26ag%3d0%26hc%3d0%26et%3d0x000000000000000000000%26vp%3d0%26loc%3d0%26ot%3d0%26imgt%3d0%26dtfr%3d%26dtto%3d%26size%3d0xFF%26blackwhite%3d%26cutout%3d%26archive%3d1%26name%3d%26groupid%3d%26pseudoid%3d%26userid%3d%26id%3d%26a%3d%26xstx%3d0%26cbstore%3d0%26lightbox%3d%26resultview%3dsortbyPopular%26gname%3d%26gtype%3d%26apalic%3d%26tbar%3d1%26pc%3d%26simid%3d%26cap%3d1%26customgeoip%3d%26vd%3d0%26cid%3d%26pe%3d%26saveQry%3d%26editorial%3d1%26t%3d0%26edoptin%3d,HOMELESS AND HUNGRY JUST TRYING TO RAISE $ FOR FOOD AND SODA! I DON'T DRINK OR DRUG! PLEASE HAPPY NEW YEAR!,21
http://www.alamy.com/stock-photo-down-and-out-us-marine-corp-veteran-begging-for-monetary-help-on-6th-50033679.html?pv=1&stamp=2&imageid=E3DD54F3-CF7A-46CB-AFA9-6553B07E8526&p=21612&n=537&orientation=0&pn=1&searchtype=0&IsFromSearch=1&srch=foo%3dbar%26st%3d0%26sortby%3d2%26qt%3dhomeless%2520in%2520new%2520york%26qt_raw%3dhomeless%2520in%2520new%2520york%26qn%3d%26lic%3d3%26mr%3d0%26pr%3d0%26aoa%3d1%26creative%3d%26videos%3d%26nu%3d%26ccc%3d%26bespoke%3d%26apalib%3d%26ag%3d0%26hc%3d0%26et%3d0x000000000000000000000%26vp%3d0%26loc%3d0%26ot%3d0%26imgt%3d0%26dtfr%3d%26dtto%3d%26size%3d0xFF%26blackwhite%3d%26cutout%3d%26archive%3d1%26name%3d%26groupid%3d%26pseudoid%3d%26userid%3d%26id%3d%26a%3d%26xstx%3d0%26cbstore%3d0%26lightbox%3d%26resultview%3dsortbyPopular%26gname%3d%26gtype%3d%26apalic%3d%26tbar%3d1%26pc%3d%26simid%3d%26cap%3d1%26customgeoip%3d%26vd%3d0%26cid%3d%26pe%3d%26saveQry%3d%26editorial%3d1%26t%3d0%26edoptin%3d,PLEASE HELP! A VET! SEMPER FIDELIS GOD BLESS YOU! USMC,10
http://www.alamy.com/stock-photo-beggar-in-times-square-new-york-city-usa-23276914.html?pv=1&stamp=2&imageid=BC192045-F89D-44C4-9830-418B7167C7E9&p=70608&n=108&orientation=0&pn=1&searchtype=0&IsFromSearch=1&srch=foo%3dbar%26st%3d0%26sortby%3d2%26qt%3dhomeless%2520in%2520new%2520york%26qt_raw%3dhomeless%2520in%2520new%2520york%26qn%3d%26lic%3d3%26mr%3d0%26pr%3d0%26aoa%3d1%26creative%3d%26videos%3d%26nu%3d%26ccc%3d%26bespoke%3d%26apalib%3d%26ag%3d0%26hc%3d0%26et%3d0x000000000000000000000%26vp%3d0%26loc%3d0%26ot%3d0%26imgt%3d0%26dtfr%3d%26dtto%3d%26size%3d0xFF%26blackwhite%3d%26cutout%3d%26archive%3d1%26name%3d%26groupid%3d%26pseudoid%3d%26userid%3d%26id%3d%26a%3d%26xstx%3d0%26cbstore%3d0%26lightbox%3d%26resultview%3dsortbyPopular%26gname%3d%26gtype%3d%26apalic%3d%26tbar%3d1%26pc%3d%26simid%3d%26cap%3d1%26customgeoip%3d%26vd%3d0%26cid%3d%26pe%3d%26saveQry%3d%26editorial%3d1%26t%3d0%26edoptin%3d,CAN I HAVE A BEER MAN ME TOO PLEASE,9
http://www.alamy.com/stock-photo-beggar-in-new-york-city-94163160.html?pv=1&stamp=2&imageid=33186421-42D6-49FD-9B4E-5D6DE50026E3&p=214528&n=197&orientation=0&pn=1&searchtype=0&IsFromSearch=1&srch=foo%3dbar%26st%3d0%26sortby%3d2%26qt%3dhomeless%2520in%2520new%2520york%26qt_raw%3dhomeless%2520in%2520new%2520york%26qn%3d%26lic%3d3%26mr%3d0%26pr%3d0%26aoa%3d1%26creative%3d%26videos%3d%26nu%3d%26ccc%3d%26bespoke%3d%26apalib%3d%26ag%3d0%26hc%3d0%26et%3d0x000000000000000000000%26vp%3d0%26loc%3d0%26ot%3d0%26imgt%3d0%26dtfr%3d%26dtto%3d%26size%3d0xFF%26blackwhite%3d%26cutout%3d%26archive%3d1%26name%3d%26groupid%3d%26pseudoid%3d%26userid%3d%26id%3d%26a%3d%26xstx%3d0%26cbstore%3d0%26lightbox%3d%26resultview%3dsortbyPopular%26gname%3d%26gtype%3d%26apalic%3d%26tbar%3d1%26pc%3d%26simid%3d%26cap%3d1%26customgeoip%3d%26vd%3d0%26cid%3d%26pe%3d%26saveQry%3d%26editorial%3d1%26t%3d0%26edoptin%3d,HUSBAND DIED NO INSURANCE LOST EVERYTHING HOMELESS CAN YOU HELP GOD BLESS HAPPY THANKSGIVING,14
http://www.alamy.com/stock-photo-a-woman-and-her-dog-seek-money-while-sitting-on-the-sidewalk-in-new-48369450.html,MY DOG COMES FIRST ANYTHING HELPS WE ARE HOMELESS,9
http://www.alamy.com/stock-photo-a-panhandler-with-a-sign-wanting-money-in-times-square-new-york-usa-56022476.html,HELP! I NEED MONEY FOR WEED!,6
http://www.alamy.com/stock-photo-a-panhandler-with-a-sign-wanting-money-in-times-square-new-york-usa-56022458.html,"SPARE CHANGE FOR POT, PIZZA AND BEER",7
http://www.alamy.com/stock-photo-a-homeless-young-man-huddled-in-a-blanket-on-a-cold-sidewalk-60442617.html?pv=1&stamp=2&imageid=EFB70AB8-4D45-4AD4-B8E6-32EAB505A2BB&p=63950&n=149&orientation=0&pn=1&searchtype=0&IsFromSearch=1&srch=foo%3dbar%26st%3d0%26sortby%3d2%26qt%3dhomeless%2520in%2520new%2520york%26qt_raw%3dhomeless%2520in%2520new%2520york%26qn%3d%26lic%3d3%26mr%3d0%26pr%3d0%26aoa%3d1%26creative%3d%26videos%3d%26nu%3d%26ccc%3d%26bespoke%3d%26apalib%3d%26ag%3d0%26hc%3d0%26et%3d0x000000000000000000000%26vp%3d0%26loc%3d0%26ot%3d0%26imgt%3d0%26dtfr%3d%26dtto%3d%26size%3d0xFF%26blackwhite%3d%26cutout%3d%26archive%3d1%26name%3d%26groupid%3d%26pseudoid%3d%26userid%3d%26id%3d%26a%3d%26xstx%3d0%26cbstore%3d0%26lightbox%3d%26resultview%3dsortbyPopular%26gname%3d%26gtype%3d%26apalic%3d%26tbar%3d1%26pc%3d%26simid%3d%26cap%3d1%26customgeoip%3d%26vd%3d0%26cid%3d%26pe%3d%26saveQry%3d%26editorial%3d1%26t%3d0%26edoptin%3d,LOST MY JOB... NOW HOMELESS ALL HELP IS GREATLY APPRECIATED,10
http://www.alamy.com/stock-photo-a-homeless-woman-begs-at-the-side-of-a-street-in-new-york-is-pictured-56029028.html?pv=1&stamp=2&imageid=C745105E-9693-4A00-A5B9-DFD0A03AFDF9&p=173981&n=680&orientation=0&pn=1&searchtype=0&IsFromSearch=1&srch=foo%3dbar%26st%3d0%26sortby%3d2%26qt%3dhomeless%2520in%2520new%2520york%26qt_raw%3dhomeless%2520in%2520new%2520york%26qn%3d%26lic%3d3%26mr%3d0%26pr%3d0%26aoa%3d1%26creative%3d%26videos%3d%26nu%3d%26ccc%3d%26bespoke%3d%26apalib%3d%26ag%3d0%26hc%3d0%26et%3d0x000000000000000000000%26vp%3d0%26loc%3d0%26ot%3d0%26imgt%3d0%26dtfr%3d%26dtto%3d%26size%3d0xFF%26blackwhite%3d%26cutout%3d%26archive%3d1%26name%3d%26groupid%3d%26pseudoid%3d%26userid%3d%26id%3d%26a%3d%26xstx%3d0%26cbstore%3d0%26lightbox%3d%26resultview%3dsortbyPopular%26gname%3d%26gtype%3d%26apalic%3d%26tbar%3d1%26pc%3d%26simid%3d%26cap%3d1%26customgeoip%3d%26vd%3d0%26cid%3d%26pe%3d%26saveQry%3d%26editorial%3d1%26t%3d0%26edoptin%3d,PREGNANT AND HOMELESS PLEASE HELP THANK YOU,7
http://www.alamy.com/stock-photo-a-homeless-man-with-hand-written-sign-begging-on-the-street-in-nyc-60255641.html,ALL I WANNA DO IS GO HOME PLEASE HELP! I AM TRYING TO GET A BUS TICKET TO EASTON P.A. I AM $28.00 SHORT. PLEASE ANYTHING HELPS. MY BROTHER IS GIVING ME A 2ND CHANCE. I JUST HAVE TO GET THERE! THANK YOU GOD BLESS,45
http://observer.com/2016/03/hungry-for-leadership-no-longer/,HOMELESS HUNGRY PLEASE HELP THANK YOU GOD BLESS,8
http://nychomelessness.weebly.com/uploads/4/0/6/8/40687651/3782392_orig.jpg,HOMELESS VETERAN VERY SICK WITH LIVER DAMAGE LOST JOB AFTER 21 YEARS PLEASE HELP GOD BLESS YOU.,17
http://joelgordon.photoshelter.com/image/I00000W1AxHXyq6I,NO STEREOTYPING TRYING TO LIVE,5
http://joelgordon.photoshelter.com/gallery-image/Homeless-of-Orlando-New-York-City-Atlantic-City/G0000bs8Ag_rQXWg/I0000Uc1PekJZJqY,HOMELESS SICK HIV AND HEP C MEDICAID IS PENDING MUST PAY CASH FOR MEDS PLEASE HELP,16
http://joelgordon.photoshelter.com/gallery-image/Homeless-of-Orlando-New-York-City-Atlantic-City/G0000bs8Ag_rQXWg/I0000HQuTvd7eGvU,HOMELESS PLEASE HELP!!!! GOD BLESS YOU FOR YOUR KINDNESS,9
http://joelgordon.photoshelter.com/gallery-image/Homeless-of-Orlando-New-York-City-Atlantic-City/G0000bs8Ag_rQXWg/I0000eP3bZxsTAUk,"HOMELESS, VERY LONELY HUNGRY AND BROKE PLEASE HELP THANK YOU AND GOD BLESS",13
http://joelgordon.photoshelter.com/gallery-image/Homeless-of-Orlando-New-York-City-Atlantic-City/G0000bs8Ag_rQXWg/I0000ak5AlyrzS10,"PLEASE HELP! LOST EVERYTHING 4 YEAR OLD SON, MOTHER, ROOMATE, ETC. ANYTHING YOU CAN SPARE WILL BE A BLESSING THANKS",20
http://joelgordon.photoshelter.com/gallery-image/Homeless-of-Orlando-New-York-City-Atlantic-City/G0000bs8Ag_rQXWg/I000074dVNWTw6dU,HOMELESS VET PLEASE HELP THANK YOU GOD BLESS YOU,9
http://joelgordon.photoshelter.com/gallery-image/Homeless-of-Orlando-New-York-City-Atlantic-City/G0000bs8Ag_rQXWg/I0000_KnKGKIFsk8,HOMELESS PLEASE HELP!,3
http://cityroom.blogs.nytimes.com/2008/03/12/theres-change-and-theres-change/?_r=0,I NEED ONLY $4300 SO I CAN MEET A NICE GIRL LIKE OUR GOVERNOR SPITZER,15
http://cdn.c.photoshelter.com/img-get2/I0000eP3bZxsTAUk/fit=1000x750/Homeless-NYC-GOR-41712-07.jpg,HOMELESS VERY LONELY HUNGRY AND BROKE PLEASE HELP THANK YOU AND GOD BLESS,13